BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
1295,17900,2P MTR M-F 10:00-16:00,2P MTR SAT 7:30-20:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,16:00:00,20:30:00,,,,,,,,,,,1,6,,,,,10:00:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
1296,17901,2P MTR M-F 10:00-16:00,2P MTR SAT 7:30-20:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,16:00:00,20:30:00,,,,,,,,,,,1,6,,,,,10:00:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
1297,17953,2P DIS AOT 0:00-7:00,2P DIS AOT 18:30-23:59,2P DIS AOT 0:00-23:59,,,,0,0,0,,,,120,120,120,,,,1,1,1,,,,07:00:00,23:59:00,23:59:00,,,,,,,,,,1,1,6,,,,00:00:00,18:30:00,00:00:00,,,,5,5,0,,,,2P Disabled Only,2P Disabled Only,2P Disabled Only,,,
4532,19334,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
1299,17955,1P MTR M-F 7:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,07:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1301,17957,1P MTR M-F 7:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,07:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1303,17958,1P MTR M-F 7:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,07:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1304,17959,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1305,17960,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1306,17961,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1307,17962,2P DIS AOT 0.00- 23.59,,,,,,0,,,,,,120,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,2P Disabled Only,,,,,
1309,17963,1/2P MTR M-SAT 7:30-19:30,,,,,,60,,,,,,30,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,1/2P Meter,,,,,
1310,17964,1/2P MTR M-SAT 7:30-19:30,,,,,,60,,,,,,30,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,1/2P Meter,,,,,
1311,17965,1/2P M-SAT 7:30-19:30,,,,,,60,,,,,,30,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,1/2P,,,,,
5434,20947,P Meter M-F 7.30-18.30,1P SAT-SUN 7:30-18:30,,,,,0,120,,,,,0,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,Meter,1P,,,,
1313,17967,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1215,17825,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1/2 PMTR  SAT,2P MTR SAT 6.30PM - 8.30PM,0,60,0,240,60,240,0,30,0,120,30,120,0,0,0,0,0,0,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,20:30:00,,,,,,,1,1,1,1,6,6,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,18:30:00,5,5,5,5,6,6,Clearway (Tow away),1/2P Meter,Clearway (Tow away),2P Meter,1/2P Meter,2P Meter
2688,20484,1P MTR M-F 7:30-18:30,1P MTR SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Meter,1P Meter,,,,
1318,17970,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR SAT 7.30-6.30PM,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1319,17971,1P MTR M-F 9:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1513,23330,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1225,17833,S/ No Stop AOT Buses 19:30-23:59,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,1/2P MTR M-F 19:00-19:30,,0,0,60,0,60,,1,0,30,0,30,,1,0,0,0,0,,23:59:00,10:00:00,16:00:00,19:00:00,19:30:00,,Buses Excepted,,,,,,1,1,1,1,1,,19:30:00,07:00:00,10:00:00,16:00:00,19:00:00,,5,5,5,5,5,,S/ (No Stopping),Clearway (Tow away),1/2P Meter,Clearway (Tow away),1/2P Meter,
1232,17840,CW TOW M-F 7:00-10:00,1P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1P MTR SAT 7.30-6.30PM,2P MTR SAT 6.30PM - 8.30PM,0,120,0,240,120,240,0,60,0,120,60,120,0,0,0,0,0,0,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,20:30:00,,,,,,,1,1,1,1,6,6,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,18:30:00,5,5,5,5,6,6,Clearway (Tow away),1P Meter,Clearway (Tow away),2P Meter,1P Meter,2P Meter
5454,20967,P Meter M-F 7.30-18.30,1P SAT-SUN 7:30-18:30,,,,,0,120,,,,,0,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,Meter,1P,,,,
1881,18843,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
3149,19432,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,2P,,,,
1538,18593,2P DIS ONLY 7.30 - 20.30,P DIS AOT 20:30 TO 23:59,,,,,0,0,,,,,120,1440,,,,,1,1,,,,,20:30:00,23:59:59,,,,,,,,,,,1,1,,,,,07:30:00,20:30:00,,,,,0,0,,,,,2P Disabled Only,Disabled Only,,,,
1326,17978,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1328,17980,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1330,17982,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1332,17983,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1334,17984,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1519,23337,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1336,17986,1/4P M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,30,240,,,,,15,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1/4P,2P,,,,
1338,17988,1/4P M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,30,240,,,,,15,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1/4P,2P,,,,
1343,17993,1/2P MTR M-SAT 7:30-19:30,,,,,,60,,,,,,30,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,1/2P Meter,,,,,
1345,17995,1/2P MTR M-SAT 7:30-19:30,,,,,,60,,,,,,30,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,1/2P Meter,,,,,
1347,17997,LZ 15M M-F 7:30-19:30,2P SAT 7:30-19:30,,,,,0,240,,,,,15,120,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,Loading Zone 15M,2P,,,,
1222,17830,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1/2 PMTR  SAT,2P MTR SAT 6.30PM - 8.30PM,0,60,0,240,60,240,0,30,0,120,30,120,0,0,0,0,0,0,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,20:30:00,,,,,,,1,1,1,1,6,6,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,18:30:00,5,5,5,5,6,6,Clearway (Tow away),1/2P Meter,Clearway (Tow away),2P Meter,1/2P Meter,2P Meter
1349,17999,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
3139,19423,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
1351,18001,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1229,17837,S/ No Stop AOT Buses 19:30-23:59,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,1/2P MTR M-F 19:00-19:30,,0,0,60,0,60,,1,0,30,0,30,,1,0,0,0,0,,23:59:00,10:00:00,16:00:00,19:00:00,19:30:00,,Buses Excepted,,,,,,1,1,1,1,1,,19:30:00,07:00:00,10:00:00,16:00:00,19:00:00,,5,5,5,5,5,,S/ (No Stopping),Clearway (Tow away),1/2P Meter,Clearway (Tow away),1/2P Meter,
1353,18003,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1227,17835,S/ No Stop AOT Buses 19:30-23:59,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,1/2P MTR M-F 19:00-19:30,,0,0,60,0,60,,1,0,30,0,30,,1,0,0,0,0,,23:59:00,10:00:00,16:00:00,19:00:00,19:30:00,,Buses Excepted,,,,,,1,1,1,1,1,,19:30:00,07:00:00,10:00:00,16:00:00,19:00:00,,5,5,5,5,5,,S/ (No Stopping),Clearway (Tow away),1/2P Meter,Clearway (Tow away),1/2P Meter,
1218,17827,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1/2 PMTR  SAT,2P MTR SAT 6.30PM - 8.30PM,0,60,0,240,60,240,0,30,0,120,30,120,0,0,0,0,0,0,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,20:30:00,,,,,,,1,1,1,1,6,6,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,18:30:00,5,5,5,5,6,6,Clearway (Tow away),1/2P Meter,Clearway (Tow away),2P Meter,1/2P Meter,2P Meter
6373,23182,2P TKT A M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
1882,18844,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
1226,17834,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1/2 PMTR  SAT,2P MTR SAT 6.30PM - 8.30PM,0,60,0,240,60,240,0,30,0,120,30,120,0,0,0,0,0,0,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,20:30:00,,,,,,,1,1,1,1,6,6,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,18:30:00,5,5,5,5,6,6,Clearway (Tow away),1/2P Meter,Clearway (Tow away),2P Meter,1/2P Meter,2P Meter
1367,17906,1/2P MTR M-F 9:30-16:00,1/2P MTR M-F 18:00-19:30,,,,,60,60,,,,,30,30,,,,,0,0,,,,,16:00:00,19:30:00,,,,,,,,,,,1,1,,,,,09:30:00,18:00:00,,,,,5,5,,,,,1/2P Meter,1/2P Meter,,,,
1368,17907,1/2P MTR M-F 9:30-16:00,1/2P MTR M-F 18:00-19:30,,,,,60,60,,,,,30,30,,,,,0,0,,,,,16:00:00,19:30:00,,,,,,,,,,,1,1,,,,,09:30:00,18:00:00,,,,,5,5,,,,,1/2P Meter,1/2P Meter,,,,
1369,17908,1/2P MTR M-F 9:30-16:00,1/2P MTR M-F 18:00-19:30,,,,,60,60,,,,,30,30,,,,,0,0,,,,,16:00:00,19:30:00,,,,,,,,,,,1,1,,,,,09:30:00,18:00:00,,,,,5,5,,,,,1/2P Meter,1/2P Meter,,,,
1370,17909,1/2P MTR M-F 9:30-16:00,1/2P MTR M-F 18:00-19:30,,,,,60,60,,,,,30,30,,,,,0,0,,,,,16:00:00,19:30:00,,,,,,,,,,,1,1,,,,,09:30:00,18:00:00,,,,,5,5,,,,,1/2P Meter,1/2P Meter,,,,
797,23458,1P MTR M-SAT 7:30-19:30,1P SUN 7:30-18:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1P Meter,1P,,,,
1372,17911,2P MTR M-F 9:30-16:00,2P MTR M-F 18:00-2030,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1373,17912,2P MTR M-F 9:30-16:00,2P MTR M-F 18:00-2030,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1374,17913,2P MTR M-F 9:30-16:00,2P MTR M-F 18:00-2030,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1375,17914,2P MTR M-F 9:30-16:00,2P MTR M-F 18:00-2030,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
1376,17915,2P MTR M-F 9:30-16:00,2P MTR M-F 18:00-2030,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
3308,19609,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
1382,17921,P/5 M-SUN 0:00-23:59 - No Park,,,,,,10,,,,,,5,,,,,,0,,,,,,23:59:00,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P/ 05 Min - No Park,,,,,
1383,17922,P/5 M-SUN 0:00-23:59 - No Park,,,,,,10,,,,,,5,,,,,,0,,,,,,23:59:00,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P/ 05 Min - No Park,,,,,
1386,17924,2P TKT A M-F 9:30-16:00,2P TKT A M-F 18:00-20:30,2P TKT A SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Ticket A,2P Ticket A,2P Ticket A,,,
1387,17925,2P TKT A M-F 9:30-16:00,2P TKT A M-F 18:00-20:30,2P TKT A SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,5,6,,,,2P Ticket A,2P Ticket A,2P Ticket A,,,
1219,17828,S/ No Stop AOT Buses 8:30 -23:59,CW TOW M-F 7:00-10:00,1P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1P MTR SAT 7.30-6.30PM,0,0,120,0,240,120,1,0,60,0,120,60,1,0,0,0,0,0,23:59:00,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,Buses Excepted,,,,,,1,1,1,1,1,6,20:30:00,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,5,5,5,5,5,6,S/ (No Stopping),Clearway (Tow away),1P Meter,Clearway (Tow away),2P Meter,1P Meter
1541,18596,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
3318,19616,2P DIS 7.30 - 8.30PM,,,,,,0,,,,,,120,,,,,,1,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,2P Disabled Only,,,,,
2927,19481,1P MTR 6.00-6.30PM MON-SAT,2P MTR M-SAT 18.30 - 20.30,2P SUN 6:00-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,06:00:00,18:30:00,06:00:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
5233,23500,1 PM Mon-Sat 7.30-23.00,1P sun 7.30-23.00,,,,,120,120,,,,,60,60,,,,,0,0,,,,,23:00:00,23:00:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1P Meter,1P,,,,
1506,23343,LZ 30mins AOT M-Su 20.30 -11.59,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,0,120,240,,,,30,60,120,,,,1,0,0,,,,23:59:59,18:30:00,20:30:00,,,,,,,,,,1,1,1,,,,20:30:00,07:30:00,18:30:00,,,,0,6,6,,,,Loading Zone 30M,1P Meter,2P,,,
4091,23464,4P MTR M-F 7:30-18:30,4P MTR SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Meter,4P Meter,,,,
1407,18521,2P MTR M-F 7:30-16:00,,,,,,240,,,,,,120,,,,,,0,,,,,,16:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,2P Meter,,,,,
1409,12828,2P TKT A M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,1P,,,,
3144,19427,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,2P,,,,
5450,20963,P Meter M-F 7.30-18.30,1P SAT-SUN 7:30-18:30,,,,,0,120,,,,,0,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,Meter,1P,,,,
3768,19496,1P MTR 6.00-6.30PM MON-SAT,2P MTR M-SAT 18.30 - 20.30,2P SUN 6:00-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,06:00:00,18:30:00,06:00:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
5440,20953,P Meter M-F 7.30-18.30,1P SAT-SUN 7:30-18:30,,,,,0,120,,,,,0,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,Meter,1P,,,,
5447,20960,P Meter M-F 7.30-18.30,1P SAT-SUN 7:30-18:30,,,,,0,120,,,,,0,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,Meter,1P,,,,
2665,20461,1P MTR M-F 7:30-18:30,1P MTR SAT 7:30-12:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,1P Meter,1P Meter,,,,
1416,23067,1/4P M-SUN 0:00-23:59,,,,,,30,,,,,,15,,,,,,0,,,,,,23:59:00,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,1/4P,,,,,
1417,23068,LZ 15M M-F 7:30-18:30,,,,,,0,,,,,,15,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,Loading Zone 15M,,,,,
1419,23069,LZ 15M M-F 7:30-18:30,,,,,,0,,,,,,15,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,Loading Zone 15M,,,,,
2928,19482,1P MTR 6.00-6.30PM MON-SAT,2P MTR M-SAT 18.30 - 20.30,2P SUN 6:00-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,06:00:00,18:30:00,06:00:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
1429,18525,1/2P MTR M-F 9:30-16:00,1/2P MTR M-F 18:30-19:30,1/2P MTR SAT 7:30-1930,1P SUN 7:30-18:30,,,60,60,60,120,,,30,30,30,60,,,0,0,0,0,,,16:00:00,19:30:00,19:30:00,18:30:00,,,,,,,,,1,1,6,0,,,09:30:00,18:30:00,07:30:00,07:30:00,,,5,5,6,0,,,1/2P Meter,1/2P Meter,1/2P Meter,1P,,
